OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-4030,2022-053AU,2026-05-18T03:30:32.209632,15.08871266,.0001237,53.2154,197.3117,84.8028,275.3105,0,U,52698,999,22156,.2981E-3,.4464E-4,0
STARLINK-3987,2022-053AV,2026-05-18T03:00:07.554816,15.08835267,.000101,53.2156,187.4436,85.2880,274.8227,0,U,52699,999,22172,-.10599E-4,-.456E-5,0
STARLINK-4034,2022-053AW,2026-05-18T04:07:37.165152,15.08836869,.0001121,53.2169,196.8427,85.6543,274.4577,0,U,52700,999,22158,.38782E-5,-.226E-5,0
STARLINK-4033,2022-053AY,2026-05-17T20:53:08.113920,15.08843034,.00010132,53.2152,198.5857,82.4676,277.6432,0,U,52702,999,22153,.50044747E-4,.509E-5,0
STARLINK-4020,2022-053AZ,2026-05-17T19:54:12.256992,15.08832785,.00007721,53.2160,183.7551,91.3254,268.7827,0,U,52703,999,22047,-.32342427E-4,-.802E-5,0
STARLINK-3999,2022-053BA,2026-05-18T02:36:56.234016,15.08838618,.0001022,53.2157,182.4866,78.8987,281.2120,0,U,52704,999,22179,.16848E-4,-.2E-6,0
STARLINK-3844,2022-053BB,2026-05-18T02:21:02.170656,15.08836768,.0001064,53.2157,182.5341,73.0279,287.0830,0,U,52705,999,22179,.28414E-4,.164E-5,0
STARLINK-3970,2022-053BC,2026-05-17T12:07:52.183776,15.08833784,.00009976,53.2169,185.1947,89.1715,270.9392,0,U,52706,999,22170,.32452248E-4,.229E-5,0
STARLINK-4007,2022-053BD,2026-05-17T12:59:50.821152,15.09633099,.0001753,53.2146,184.8323,37.5633,322.5482,0,U,52707,999,22177,.32714E-3,.5035E-4,0
STARLINK-3962,2022-053BE,2026-05-17T20:36:35.120448,15.08842913,.00010117,53.2158,183.5958,77.8957,282.2148,0,U,52708,999,22196,.77798005E-4,.951E-5,0
COSMOS 2556,2022-054A,2026-05-18T04:40:27.780672,15.25980870,.0001579,97.6275,87.2740,109.0182,251.1227,0,U,52713,999,22216,.65395E-4,.1604E-4,0
2022-056B,2022-056B,2026-05-18T04:16:41.060064,13.29588437,.0046094,86.0049,110.6010,120.2798,240.2912,0,U,52717,999,19432,.65611E-3,.322E-5,0
GHGSAT-C3,2022-057F,2026-05-18T04:05:26.269152,15.33939839,.0005427,97.6562,282.7182,216.0959,143.9917,0,U,52737,999,22093,.13859E-3,.4466E-4,0
GHGSAT-C5,2022-057N,2026-05-18T03:26:57.661152,15.33916205,.0006046,97.6650,284.2302,214.4241,145.6610,0,U,52744,999,22093,.14612E-3,.471E-4,0
GHGSAT-C4,2022-057Q,2026-05-18T04:34:36.693408,15.33926870,.0005934,97.6489,281.6009,200.4050,159.6956,0,U,52746,999,22094,.15117E-3,.4878E-4,0
HAWK-5C,2022-057Y,2026-05-17T21:51:47.062368,15.50230870,.00050719,97.6556,295.6640,170.2729,189.8621,0,U,52754,999,22165,.25506165E-3,.14323E-3,0
HAWK-5B,2022-057AA,2026-05-18T04:03:21.327840,15.50232780,.0005486,97.6568,294.2832,164.6559,195.4859,0,U,52756,999,22169,.21364E-3,.11979E-3,0
HAWK-5A,2022-057AB,2026-05-17T20:18:16.983360,15.50226155,.00055738,97.6562,294.7732,168.8170,191.3206,0,U,52757,999,22164,.25118936E-3,.14102E-3,0
VIGORIDE-3,2022-057AE,2026-05-18T03:22:25.856256,15.26933774,.0007517,97.6568,277.3343,222.2039,137.8622,0,U,52760,999,22057,.14101E-3,.3653E-4,0
ION SCV-006,2022-057AF,2026-05-17T15:46:45.288768,15.44508627,.00168588,97.6067,284.8412,220.8357,139.1629,0,U,52761,999,22140,.15147468E-3,.6962E-4,0
SHERPA-AC1,2022-057AH,2026-05-18T03:58:13.768032,15.35803544,.0007542,97.6652,286.1582,188.9694,171.1416,0,U,52763,999,22109,.14027E-3,.4802E-4,0
OMNI-L2,2022-057AR,2026-05-18T03:08:31.913088,14.81281525,.0008196,97.4728,202.5084,70.1212,290.0885,0,U,52771,999,21594,.11625E-3,.859E-5,0
GEESAT-1 01,2022-058A,2026-05-18T02:26:49.058880,14.81285466,.0022681,49.9948,341.4106,146.0393,214.2001,0,U,52785,999,21547,.16256E-3,.1059E-4,0
GEESAT-1 02,2022-058B,2026-05-18T04:25:37.065792,14.81292003,.002324,50.0019,341.2890,136.6598,223.6173,0,U,52786,999,21548,.16087E-3,.1046E-4,0
GEESAT-1 03,2022-058C,2026-05-18T03:31:32.602368,14.81285418,.0008193,49.9885,340.1285,351.2760,8.8033,0,U,52787,999,21548,.14695E-3,.936E-5,0
GEESAT-1 04,2022-058D,2026-05-18T00:28:37.621632,14.81286002,.0009819,50.0056,342.3278,34.4954,325.6619,0,U,52788,999,21545,.15048E-3,.963E-5,0
GEESAT-1 05,2022-058E,2026-05-18T01:09:12.341664,15.00394803,.0000925,49.9878,324.1189,200.8370,159.2537,0,U,52789,999,21568,.26438E-3,.3101E-4,0
GEESAT-1 06,2022-058F,2026-05-18T04:36:23.215968,14.81251517,.0034018,50.0065,341.3751,32.2030,328.0976,0,U,52790,999,21548,.14727E-3,.94E-5,0
GEESAT-1 07,2022-058G,2026-05-18T04:58:01.615296,14.81278110,.0012556,49.9900,339.9576,341.4334,18.6144,0,U,52791,999,21548,.14207E-3,.897E-5,0
GEESAT-1 08,2022-058H,2026-05-18T03:52:54.437088,14.81283542,.002016,49.9949,340.2050,174.5616,185.5544,0,U,52792,999,21548,.15684E-3,.1014E-4,0
GEESAT-1 09,2022-058J,2026-05-18T05:00:27.958752,15.00306314,.0006604,49.9981,324.3798,52.2731,307.8812,0,U,52793,999,21574,.21965E-3,.2524E-4,0
NILESAT 301,2022-061A,2026-05-18T01:39:38.517984,1.00270551,.0005742,0.0543,17.7578,13.7697,222.1402,0,U,52817,999,1443,0,-.53E-6,0
STARLINK-4091,2022-062A,2026-05-18T03:16:42.944160,15.08832032,.0001486,53.2175,82.5522,84.7804,275.3357,0,U,52830,999,21626,-.30821E-4,-.778E-5,0
STARLINK-4089,2022-062B,2026-05-18T03:06:05.039136,15.08844767,.0001096,53.2171,82.3914,89.3112,270.8006,0,U,52831,999,21626,-.29633E-4,-.759E-5,0
STARLINK-4083,2022-062C,2026-05-18T03:00:46.866816,15.08836311,.0001512,53.2178,82.4074,82.8483,277.2681,0,U,52832,999,21626,-.25328E-4,-.691E-5,0
STARLINK-4086,2022-062D,2026-05-18T02:55:28.820640,15.08837929,.0001528,53.2173,82.4241,73.5998,286.5162,0,U,52833,999,21626,-.14103E-4,-.512E-5,0
STARLINK-4108,2022-062E,2026-05-18T02:44:53.530080,15.08849728,.0001726,53.2170,82.4597,90.6807,269.4383,0,U,52834,999,21626,.90326E-4,.115E-4,0
STARLINK-4080,2022-062F,2026-05-18T02:39:34.949952,15.08838826,.0001387,53.2168,82.4782,86.3643,273.7508,0,U,52835,999,21626,.13921E-4,-.66E-6,0
STARLINK-4043,2022-062G,2026-05-18T04:00:01.998720,15.33922007,.0001495,53.2210,77.9565,67.4567,305.2594,0,U,52836,999,572,.1633E-2,.54362E-3,0
STARLINK-4036,2022-062H,2026-05-18T03:59:04.432992,15.08838385,.0001647,53.2173,82.2308,86.2808,273.8372,0,U,52837,999,21627,.13513E-4,-.73E-6,0
STARLINK-4092,2022-062J,2026-05-18T04:04:22.004832,15.08839657,.0001517,53.2171,82.2028,83.8790,276.2374,0,U,52838,999,21627,.18186E-4,.1E-7,0
STARLINK-4048,2022-062K,2026-05-18T03:48:25.676928,15.08881892,.0001527,53.2173,82.2644,87.6473,272.4694,0,U,52839,999,21627,.3993E-3,.608E-4,0
STARLINK-4049,2022-062L,2026-05-18T04:00:01.998720,15.36766712,.0001467,53.2154,76.7412,94.2350,240.0509,0,U,52840,999,584,.23592E-2,.86589E-3,0
STARLINK-4065,2022-062M,2026-05-18T03:32:34.622016,15.08838935,.0001386,53.2172,82.3104,87.4443,272.6708,0,U,52841,999,21627,.14318E-4,-.6E-6,0
STARLINK-4046,2022-062N,2026-05-18T03:53:45.743136,15.08837878,.0001554,53.2170,82.1700,65.4222,294.6932,0,U,52842,999,21627,.1549E-4,-.41E-6,0
STARLINK-4188,2022-062P,2026-05-18T03:21:58.868352,15.08832037,.0001558,53.2177,82.3438,87.9016,272.2154,0,U,52843,999,21627,-.21138E-4,-.624E-5,0
STARLINK-4208,2022-062Q,2026-05-18T03:43:10.875072,15.08843981,.0001248,53.2174,82.2777,78.9145,281.1987,0,U,52844,999,21627,.44211E-5,-.218E-5,0
STARLINK-4168,2022-062R,2026-05-18T03:27:15.976224,15.08848027,.0001515,53.2176,82.3930,82.0319,278.0845,0,U,52845,999,21627,.96764E-4,.1253E-4,0
STARLINK-4212,2022-062S,2026-05-18T05:04:03.258912,15.08839040,.0001706,53.2176,82.0360,93.8632,266.2555,0,U,52846,999,21628,-.54446E-4,-.1154E-4,0
STARLINK-4206,2022-062T,2026-05-18T03:11:23.108640,15.08829529,.0001389,53.2173,82.3743,69.3048,290.8093,0,U,52847,999,21627,-.84606E-4,-.1634E-4,0
STARLINK-4202,2022-062U,2026-05-18T03:37:53.196096,15.08833477,.0001317,53.2174,82.2948,91.5279,268.5864,0,U,52848,999,21627,-.15573E-4,-.536E-5,0
STARLINK-4197,2022-062V,2026-05-18T01:26:43.488384,15.08834790,.0001541,53.2178,72.7035,85.6354,274.4814,0,U,52849,999,21639,-.86077E-5,-.425E-5,0
STARLINK-4187,2022-062W,2026-05-18T04:05:48.988032,15.08836111,.0001497,53.2173,82.5656,70.1056,290.0097,0,U,52850,999,21627,-.26967E-5,-.331E-5,0
STARLINK-3809,2022-062X,2026-05-18T04:32:12.280128,15.08837040,.0001754,53.2171,72.1257,82.7991,277.3201,0,U,52851,999,21641,-.84333E-4,-.163E-4,0
STARLINK-4184,2022-062Y,2026-05-18T03:07:24.667104,15.08833253,.0001508,53.2173,72.3901,78.2712,281.8449,0,U,52852,999,21640,-.15292E-4,-.531E-5,0
STARLINK-4189,2022-062Z,2026-05-18T02:36:30.782304,15.09411967,.0001651,53.2184,72.4147,77.0279,283.0898,0,U,52853,999,21640,.92127E-4,.12E-4,0
STARLINK-4204,2022-062AA,2026-05-18T02:51:31.066848,15.08828886,.0001757,53.2180,72.4369,86.1785,273.9408,0,U,52854,999,21640,-.37883E-4,-.891E-5,0
STARLINK-4209,2022-062AB,2026-05-18T02:35:36.931776,15.08831589,.0001494,53.2169,72.4889,94.6920,265.4243,0,U,52855,999,21640,-.3171E-4,-.792E-5,0
STARLINK-4201,2022-062AC,2026-05-18T04:22:59.255328,15.08833108,.0001617,53.2182,72.2007,87.2113,272.9064,0,U,52856,999,21641,-.20127E-4,-.608E-5,0
STARLINK-4199,2022-062AD,2026-05-18T02:25:00.640704,15.08837672,.0001436,53.2171,72.5201,88.8857,271.2299,0,U,52857,999,21640,-.10267E-4,-.451E-5,0
STARLINK-4198,2022-062AE,2026-05-18T02:40:55.132608,15.08834302,.0001418,53.2172,72.4991,95.4108,264.7046,0,U,52858,999,21640,-.51442E-4,-.1106E-4,0
STARLINK-4196,2022-062AF,2026-05-18T00:44:19.639968,15.08830983,.0001242,53.2153,72.8342,63.6657,296.4463,0,U,52859,999,21639,-.19279E-4,-.595E-5,0
STARLINK-4191,2022-062AG,2026-05-18T02:30:18.392256,15.08838466,.0001535,53.2172,72.5038,87.5935,272.5233,0,U,52860,999,21640,-.22151E-5,-.323E-5,0
STARLINK-4112,2022-062AH,2026-05-18T01:54:35.662752,15.08840539,.0001485,53.2173,72.6282,90.1520,269.9643,0,U,52861,999,21640,.11147E-4,-.111E-5,0
STARLINK-4010,2022-062AJ,2026-05-18T02:14:24.650304,15.08840143,.0001414,53.2174,72.5523,88.8106,271.3048,0,U,52862,999,21640,-.18969E-4,-.59E-5,0
STARLINK-4270,2022-062AK,2026-05-18T02:03:48.736800,15.08833584,.0001476,53.2163,72.5874,82.4942,277.6218,0,U,52863,999,21640,-.19132E-3,-.3331E-4,0
STARLINK-4267,2022-062AL,2026-05-18T02:09:06.666336,15.08839709,.0001576,53.2175,72.5706,89.5085,270.6088,0,U,52864,999,21640,.15067E-5,-.264E-5,0
STARLINK-4274,2022-062AM,2026-05-18T04:58:40.129824,15.08851486,.0001768,53.2176,72.0460,67.0424,293.0755,0,U,52865,999,21642,.15158E-3,.2126E-4,0
STARLINK-4272,2022-062AN,2026-05-18T01:58:30.740736,15.08840700,.0001497,53.2173,72.6055,89.5680,270.5483,0,U,52866,999,21640,.52124E-5,-.205E-5,0
STARLINK-4126,2022-062AP,2026-05-18T04:48:06.836832,15.08835899,.0001883,53.2176,72.0765,102.3642,257.7561,0,U,52867,999,21642,.10263E-3,.1346E-4,0
STARLINK-4261,2022-062AQ,2026-05-18T05:03:59.662080,15.08837416,.000143,53.2174,72.0568,83.9069,276.2087,0,U,52868,999,21642,-.12207E-4,-.482E-5,0
STARLINK-4266,2022-062AR,2026-05-18T01:28:02.774208,15.08836313,.0001505,53.2171,62.6998,88.5997,271.5167,0,U,52869,999,21653,-.1078E-4,-.46E-5,0
STARLINK-4207,2022-062AT,2026-05-18T04:22:55.500384,15.08835023,.0001369,53.2179,62.1557,91.3411,268.7738,0,U,52871,999,21655,-.25459E-4,-.693E-5,0
STARLINK-4213,2022-062AU,2026-05-18T01:18:49.284576,15.08840423,.000141,53.2176,62.7012,86.9383,273.1771,0,U,52872,999,21653,-.5803E-4,-.1211E-4,0
STARLINK-4211,2022-062AV,2026-05-18T01:01:33.479040,15.08833915,.0001368,53.2178,62.7844,88.7020,271.4129,0,U,52873,999,21653,-.19895E-4,-.604E-5,0
STARLINK-4193,2022-062AX,2026-05-18T00:56:15.372384,15.08835286,.0001477,53.2173,62.7982,89.9573,270.1588,0,U,52875,999,21653,.32535E-5,-.236E-5,0
STARLINK-4200,2022-062AY,2026-05-18T04:17:37.995072,15.08848294,.0001317,53.2175,62.1720,86.8138,273.3005,0,U,52876,999,21655,.11919E-3,.161E-4,0
STARLINK-4214,2022-062AZ,2026-05-18T01:54:32.734656,15.08833787,.0001572,53.2171,62.6253,92.1269,267.9903,0,U,52877,999,21654,-.48052E-4,-.1053E-4,0
STARLINK-4171,2022-062BA,2026-05-18T02:26:20.558976,15.08835623,.0001367,53.2182,62.5168,83.3231,276.7917,0,U,52878,999,21654,.11818E-4,-.1E-5,0
STARLINK-4139,2022-062BB,2026-05-18T04:49:25.052160,15.08838263,.0001586,53.2173,62.0705,85.7845,274.3329,0,U,52879,999,21656,-.85723E-4,-.1652E-4,0
STARLINK-4186,2022-062BC,2026-05-18T01:43:56.674272,15.08833657,.0001526,53.2175,62.6496,91.7161,268.4006,0,U,52880,999,21654,-.52147E-4,-.1118E-4,0
STARLINK-4181,2022-062BE,2026-05-18T03:45:45.046368,15.08837397,.0001422,53.2182,61.8428,72.8320,287.2828,0,U,52882,999,21656,.85703E-5,-.152E-5,0
GLOBALSTAR M087,2022-064A,2026-05-18T01:44:31.557408,12.62268849,.0000188,51.9969,154.1355,257.6913,102.3933,0,U,52888,999,18733,-.21296E-4,-.108E-5,0
PVSAT,2022-065A,2026-05-18T04:02:55.043232,14.59523981,.0010586,98.2244,277.8263,109.3609,250.8736,0,U,52894,999,20797,.38859E-4,.138E-5,0
KSLV-II DUMMY,2022-065B,2026-05-18T03:07:24.744864,14.58686657,.0009324,98.2302,278.2692,125.0872,235.1203,0,U,52895,999,20797,.89083E-5,-.5E-7,0
STEP CUBE LAB-II,2022-065D,2026-05-18T04:26:50.345952,14.63249310,.0009808,98.2185,282.1867,115.3627,244.8591,0,U,52897,999,20711,.75861E-4,.343E-5,0
RANDEV,2022-065E,2026-05-18T04:39:46.730304,14.63634971,.0009109,98.2169,282.5342,115.2786,244.9361,0,U,52898,999,20686,.95016E-4,.446E-5,0
SNUGLITE-II,2022-065F,2026-05-18T04:04:47.879904,14.64285047,.0008717,98.2162,283.0616,115.0797,245.1311,0,U,52899,999,20660,.11561E-3,.561E-5,0
MIMAN,2022-065G,2026-05-18T03:16:25.626144,14.61806708,.000882,98.2220,280.7776,116.6375,243.5731,0,U,52900,999,20605,.74651E-4,.325E-5,0
CMS-02 (GSAT-24),2022-067A,2026-05-17T21:36:23.474880,1.00271529,.0002606,0.0386,259.7144,95.6144,287.3701,0,U,52903,999,1430,0,-.159E-5,0
MEASAT 3D,2022-067B,2026-05-18T04:10:21.669888,1.00272529,.0002039,0.0304,339.3155,19.6850,30.9530,0,U,52904,999,1434,0,-.238E-5,0
YAOGAN-35 02A,2022-068A,2026-05-17T23:57:12.841920,15.23741812,.0010071,34.9932,328.6826,166.2551,193.8439,0,U,52907,999,21728,.2244E-3,.5501E-4,0
YAOGAN-35 02B,2022-068B,2026-05-18T01:10:27.781824,15.55785404,.0003751,34.9965,257.8831,108.0688,252.0446,0,U,52908,999,21799,.71101E-3,.50988E-3,0
GAOFEN-12 03,2022-069A,2026-05-18T04:04:58.165824,14.79981370,.0000735,97.8320,26.7928,98.4828,261.6467,0,U,52912,999,21017,.84391E-4,.587E-5,0
SES-22,2022-071A,2026-05-18T03:46:15.587904,1.00270490,.0000995,0.0108,301.6238,97.1824,114.5977,0,U,52933,999,722,0,.109E-5,0
DS-EO,2022-072A,2026-05-18T03:54:55.815264,15.13599188,.0004149,9.9941,48.3748,249.4380,110.5390,0,U,52935,999,21395,.138E-3,.3371E-4,0
WFOV (USA 332),2022-073A,2026-05-17T21:46:41.033568,1.00271439,.00021719,3.6344,78.8994,238.0305,4.6073,0,U,52940,999,1406,0,-.357E-5,0
COSMOS 2557 [GLONASS-K],2022-075A,2026-05-13T09:12:34.406784,2.13102035,.00100725,64.3189,315.7114,279.0223,80.8784,0,U,52984,999,2997,0,-.17E-6,0
STARLINK-4260,2022-076A,2026-05-17T17:36:25.049664,15.08835980,.00012721,53.2163,144.1681,87.1967,272.9170,0,U,52986,999,21326,.5266409E-5,-.204E-5,0
STARLINK-4259,2022-076B,2026-05-17T07:25:40.983168,15.08838411,.00010217,53.2159,156.0741,84.2939,275.8170,0,U,52987,999,21306,.24028439E-4,.95E-6,0
STARLINK-4291,2022-076C,2026-05-17T17:31:09.866784,15.08805413,.00012548,53.2162,144.1839,78.6142,281.4991,0,U,52988,999,21326,-.21411275E-3,-.3691E-4,0
STARLINK-4293,2022-076D,2026-05-18T04:00:01.998720,15.30607654,.0001314,53.2166,148.4171,71.3647,98.8587,0,U,52989,999,586,.92407E-3,.27457E-3,0
STARLINK-4286,2022-076E,2026-05-18T00:44:19.751424,15.08836551,.0001414,53.2178,152.8386,80.9340,279.1812,0,U,52990,999,21317,.31564E-4,.214E-5,0
STARLINK-4285,2022-076F,2026-05-18T00:39:03.155040,15.08842615,.000104,53.2184,152.8549,73.8789,286.2318,0,U,52991,999,21317,-.90844E-5,-.432E-5,0
STARLINK-4269,2022-076G,2026-05-18T03:45:52.803360,15.08837861,.000111,53.2160,152.2811,75.1771,284.9344,0,U,52992,999,21319,.11295E-4,-.108E-5,0
STARLINK-4256,2022-076J,2026-05-18T04:28:13.061856,15.08835969,.0001344,53.2158,142.1368,78.8664,281.2479,0,U,52994,999,21333,.64506E-5,-.185E-5,0
STARLINK-4296,2022-076K,2026-05-18T04:17:37.230432,15.08835259,.0001177,53.2163,142.1694,85.3527,274.7600,0,U,52995,999,21333,.10631E-4,-.119E-5,0
STARLINK-4295,2022-076L,2026-05-18T00:15:16.994304,15.08840293,.000113,53.2165,143.2094,81.1801,278.9319,0,U,52996,999,21330,.37779E-4,.313E-5,0
STARLINK-4254,2022-076N,2026-05-18T04:01:42.463776,15.08837336,.0001334,53.2163,142.1309,86.9356,273.1789,0,U,52998,999,21333,-.10445E-3,-.195E-4,0
STARLINK-4217,2022-076P,2026-05-18T03:51:07.271712,15.08838011,.0001196,53.2159,142.2536,79.8162,280.2965,0,U,52999,999,21333,-.10466E-4,-.454E-5,0
STARLINK-4194,2022-076Q,2026-05-18T04:12:19.409760,15.08833224,.0001203,53.2162,142.1879,78.0919,282.0208,0,U,53000,999,21333,-.91143E-5,-.433E-5,0
STARLINK-4190,2022-076R,2026-05-18T03:45:49.364640,15.08834813,.0001171,53.2147,142.2679,82.7707,277.3418,0,U,53001,999,21333,-.11662E-3,-.2143E-4,0
STARLINK-4121,2022-076S,2026-05-18T04:07:01.742016,15.08846489,.0001235,53.2162,142.2036,81.6594,278.4538,0,U,53002,999,21333,.28197E-4,.161E-5,0
STARLINK-4255,2022-076T,2026-05-18T03:35:13.286112,15.08843140,.0001244,53.2162,142.3019,83.0882,277.0252,0,U,53003,999,21333,.67343E-4,.784E-5,0
STARLINK-4253,2022-076U,2026-05-18T03:56:25.432800,15.08839088,.0001108,53.2160,142.2367,69.2754,290.8357,0,U,53004,999,21333,.46434E-5,-.214E-5,0
STARLINK-4288,2022-076V,2026-05-17T17:57:38.024064,15.08839987,.00012393,53.2160,144.1049,76.7451,283.3679,0,U,53005,999,21327,.50450986E-4,.515E-5,0
STARLINK-4290,2022-076W,2026-05-18T03:40:32.534112,15.08842371,.0000866,53.2164,142.2852,65.8903,294.2180,0,U,53006,999,21333,.53634E-4,.566E-5,0
STARLINK-4215,2022-076X,2026-05-18T00:08:33.323136,15.08840550,.0001283,53.2163,142.9493,86.2712,273.8427,0,U,53007,999,21331,.45856E-4,.442E-5,0
STARLINK-4275,2022-076Y,2026-05-18T00:13:50.903616,15.08828791,.000093,53.2165,142.9229,74.3063,285.8032,0,U,53008,999,21331,.38907E-4,.331E-5,0
STARLINK-4277,2022-076Z,2026-05-18T04:34:50.372256,15.08840816,.0001392,53.2165,132.1166,82.9901,277.1249,0,U,53009,999,21347,.24695E-4,.105E-5,0
STARLINK-4263,2022-076AA,2026-05-18T04:22:51.956256,15.08861430,.0001134,53.2164,141.8815,72.8730,287.2386,0,U,53010,999,21334,-.32305E-3,-.5429E-4,0
STARLINK-4265,2022-076AB,2026-05-18T04:29:32.243136,15.08839319,.0001304,53.2163,132.1335,61.1957,298.9166,0,U,53011,999,21347,.36769E-5,-.229E-5,0
STARLINK-4271,2022-076AC,2026-05-17T17:41:42.798624,15.08839549,.00011586,53.2159,144.1539,62.9144,297.1966,0,U,53012,999,21327,.14957244E-4,-.5E-6,0
STARLINK-4177,2022-076AD,2026-05-18T04:18:56.717568,15.08835950,.0001182,53.2163,132.1663,78.4711,281.6414,0,U,53013,999,21347,.37425E-4,.308E-5,0
STARLINK-4183,2022-076AE,2026-05-17T09:35:32.045280,15.08837410,.00013029,53.2167,135.6682,78.5800,281.5338,0,U,53014,999,21335,.81087061E-4,.1003E-4,0
STARLINK-4262,2022-076AF,2026-05-18T05:43:44.084352,15.08837623,.0001254,53.2162,131.9021,76.9516,283.1616,0,U,53015,999,21348,.1752E-4,-.9E-7,0
STARLINK-4283,2022-076AG,2026-05-18T04:24:14.506272,15.08839616,.0001242,53.2164,132.1504,81.7215,278.3918,0,U,53016,999,21347,.18189E-4,.2E-7,0
STARLINK-4281,2022-076AH,2026-05-18T04:00:01.998720,15.33437161,.0001456,53.2142,127.8791,79.6665,351.6880,0,U,53017,999,587,.91472E-3,.29723E-3,0
STARLINK-4279,2022-076AJ,2026-05-18T04:00:01.998720,15.36057559,.000129,53.2182,127.8104,78.6548,324.2331,0,U,53018,999,551,.11811E-2,.41926E-3,0
STARLINK-4282,2022-076AK,2026-05-18T03:52:27.575328,15.08838884,.0001314,53.2153,132.2499,86.4161,273.6982,0,U,53019,999,21347,-.29462E-4,-.757E-5,0
STARLINK-4287,2022-076AL,2026-05-18T04:13:38.661888,15.08838496,.0001241,53.2165,132.1811,73.5719,286.5410,0,U,53020,999,21347,.96471E-5,-.134E-5,0
STARLINK-4216,2022-076AN,2026-05-18T03:57:46.459584,15.08821115,.0001287,53.2156,132.2315,78.2181,281.8956,0,U,53022,999,21347,-.11404E-3,-.2101E-4,0
STARLINK-4284,2022-076AP,2026-05-18T03:31:15.209184,15.08836740,.0001287,53.2161,132.3062,76.2292,283.8843,0,U,53023,999,21347,-.37002E-4,-.877E-5,0
STARLINK-4289,2022-076AQ,2026-05-18T03:36:33.429888,15.08831807,.0001238,53.2162,132.2984,83.0862,277.0271,0,U,53024,999,21347,-.18702E-4,-.585E-5,0
STARLINK-4218,2022-076AR,2026-05-18T03:25:56.869248,15.08836391,.0001166,53.2166,132.3311,70.7525,289.3593,0,U,53025,999,21347,.89624E-5,-.145E-5,0
STARLINK-4119,2022-076AS,2026-05-18T03:32:36.828672,15.08833067,.0001424,53.2158,132.2049,74.9978,285.1172,0,U,53026,999,21347,-.1048E-4,-.455E-5,0
STARLINK-4158,2022-076AT,2026-05-17T09:40:48.635616,15.08837598,.00012823,53.2168,135.6518,75.8377,284.2758,0,U,53027,999,21336,-.12500822E-4,-.487E-5,0
STARLINK-4143,2022-076AV,2026-05-18T04:25:34.307040,15.08833218,.0001364,53.2160,122.1463,70.0315,290.0824,0,U,53029,999,21361,-.15394E-4,-.533E-5,0
STARLINK-4160,2022-076AW,2026-05-18T03:47:10.972896,15.08831343,.0001298,53.2146,132.4589,79.0239,281.0899,0,U,53030,999,21347,-.10371E-3,-.1938E-4,0
STARLINK-4137,2022-076AX,2026-05-18T04:09:40.236768,15.08835302,.0001385,53.2168,122.1955,80.8241,279.2908,0,U,53031,999,21361,-.52952E-5,-.372E-5,0
STARLINK-4115,2022-076AY,2026-05-18T00:04:34.854816,15.08837469,.0001147,53.2156,132.9610,70.4300,289.6816,0,U,53032,999,21345,-.13815E-4,-.508E-5,0
STARLINK-4167,2022-076AZ,2026-05-18T04:14:58.230240,15.08834807,.0001282,53.2167,122.1796,76.1064,284.0071,0,U,53033,999,21361,-.20855E-4,-.62E-5,0
STARLINK-4151,2022-076BA,2026-05-18T04:26:57.461856,15.08833655,.0001173,53.2161,122.1898,84.9895,275.1231,0,U,53034,999,21361,-.12327E-5,-.307E-5,0
STARLINK-4157,2022-076BB,2026-05-18T05:39:46.175904,15.08847057,.0001273,53.2168,121.9147,81.1069,279.0067,0,U,53035,999,21362,.57003E-4,.62E-5,0
STARLINK-4155,2022-076BC,2026-05-18T03:59:04.254144,15.08830946,.0001234,53.2166,122.2284,80.9497,279.1634,0,U,53036,999,21361,-.73769E-4,-.1461E-4,0
STARLINK-4153,2022-076BD,2026-05-18T03:53:46.119840,15.08840362,.0001199,53.2166,122.2447,68.8053,291.3067,0,U,53037,999,21361,-.86958E-6,-.302E-5,0
STARLINK-4156,2022-076BE,2026-05-18T03:48:28.179936,15.08839806,.0001203,53.2167,122.2608,72.6209,287.4914,0,U,53038,999,21361,.97272E-5,-.133E-5,0
STARLINK-4362,2022-077A,2026-05-18T02:14:41.571744,15.05645684,.0001383,97.4772,318.2148,99.0443,261.0941,0,U,53043,999,21135,.87674E-5,.68E-6,0
STARLINK-4350,2022-077C,2026-05-18T01:08:52.209600,15.05657272,.000137,97.4806,319.3331,75.2286,284.9093,0,U,53045,999,21142,-.10122E-4,-.205E-5,0
STARLINK-4331,2022-077D,2026-05-18T01:44:45.536064,15.05649663,.0001639,97.4817,319.4523,84.7533,275.3881,0,U,53046,999,21143,-.60444E-4,-.931E-5,0
STARLINK-4352,2022-077E,2026-05-18T01:26:50.943840,15.05657483,.0000807,97.4825,318.2485,86.1003,274.0317,0,U,53047,999,21135,-.77767E-5,-.171E-5,0
STARLINK-4355,2022-077F,2026-05-18T02:24:37.471680,15.05656420,.0001634,97.4767,319.4092,88.8692,271.2722,0,U,53048,999,21142,-.13003E-3,-.1935E-4,0
